bc,nsub,dip,variant,ncol,nlay,status,rms_all_mm,rms_mid_mm,max_abs_mm,drop_mid_mm,drop_ana_mm,drop_ratio,kgeo
noflow,1,25.0,provost_xt3d,21,3,ok,7.949391935941443,0.03654319632202587,35.03934237733658,41.07607162645698,41.06969024216348,1.000155379411334,"1.0,1.0,1.0"
noflow,1,30.0,provost_xt3d,21,3,ok,9.095032492821579,0.01959449670982568,42.23326067973633,37.50410827443234,37.49999999999999,1.0001095539848626,"1.0,1.0,1.0"
noflow,1,35.0,provost_xt3d,21,3,ok,10.066851783704497,0.0075615963007818355,48.99567102039527,33.55233985771967,33.55050358314172,1.0000547316547248,"1.0,1.0,1.0"
noflow,1,40.0,provost_xt3d,21,3,ok,10.85948307981824,0.001759478875847464,55.11270474447212,29.341681553398637,29.34120444167326,1.0000162608091405,"1.0,1.0,1.0"
noflow,1,45.0,provost_xt3d,21,3,ok,11.465288545881087,0.00015001862706458447,60.355339059327356,25.000043262338668,25.00000000000001,1.0000017304935462,"1.0,1.0,1.0"
noflow,1,50.0,provost_xt3d,21,3,ok,13.175645034389719,3.405756968645253,68.82712325764246,22.812785940167224,20.658795558326748,1.1042650514527352,"1.0,1.0,1.0"
noflow,1,55.0,provost_xt3d,21,3,ok,15.123873540844107,6.549597242222359,76.01652381488506,20.591825461347103,16.449496416858278,1.2518210247605852,"1.0,1.0,1.0"
noflow,1,60.0,provost_xt3d,21,3,ok,16.72360060437556,9.172613558873737,80.47599181611459,18.301270188772737,12.500000000000007,1.4641016151018178,"1.0,1.0,1.0"
noflow,2,0.0,corrected,42,6,ok,1.8829447811658174e-08,1.6561340254160648e-08,4.460312674758882e-08,49.99999999790967,50.0,0.9999999999581933,"1.0,1.0,1.0"
noflow,2,5.0,corrected,42,6,ok,3.502628154374556e-08,2.7559362301144507e-08,5.053382712283394e-08,49.6201938136913,49.6201938253052,0.9999999997659441,"1.0,1.0,1.0"
noflow,2,10.0,corrected,42,6,ok,3.552924626419468e-08,2.9431815671867075e-08,6.8343136705451e-08,48.4923155215367,48.49231551964771,1.0000000000389546,"1.0,1.0,1.0"
noflow,2,15.0,corrected,42,6,ok,4.288359893034873e-08,3.223217291346203e-08,8.798567430190474e-08,46.65063509779621,46.65063509461098,1.0000000000682783,"1.0,1.0,1.0"
noflow,2,20.0,corrected,42,6,ok,2.4402013892918502e-08,2.342987986571941e-08,3.923604496858246e-08,44.151111072093514,44.15111107797446,0.9999999998667995,"1.0,1.0,1.0"
noflow,2,25.0,corrected,42,6,ok,4.545009519240659e-08,5.083049104216665e-08,6.812783670540057e-08,41.069690248549946,41.06969024216348,1.000000000155503,"1.0,1.0,1.0"
noflow,2,30.0,corrected,42,6,ok,2.3187268291312306e-08,6.4108889747848256e-09,5.561343052740142e-08,37.50000000173772,37.500000000000014,1.000000000046339,"1.0,1.0,1.0"
noflow,2,35.0,corrected,42,6,ok,2.4335394463483924e-08,1.3602068541932704e-08,5.846842454637624e-08,33.5505035822377,33.55050358314172,0.9999999999730551,"1.0,1.0,1.0"
noflow,2,40.0,corrected,42,6,ok,2.533612709135226e-08,1.762956897477621e-08,5.0842649534921236e-08,29.341204442973833,29.34120444167326,1.0000000000443259,"1.0,1.0,1.0"
noflow,2,45.0,corrected,42,6,ok,1.0704225192659095e-08,1.5402253097525794e-08,2.832910295236246e-08,24.999999997266762,25.0,0.9999999998906703,"1.0,1.0,1.0"
noflow,2,50.0,corrected,42,6,ok,7.172396271820827e-09,4.796725783209095e-09,1.680744432519532e-08,20.65879555593434,20.658795558326748,0.9999999998841943,"1.0,1.0,1.0"
noflow,2,55.0,corrected,42,6,ok,7.030985565718017e-09,5.466914287900314e-09,1.543679767346262e-08,16.449496416502736,16.449496416858278,0.9999999999783858,"1.0,1.0,1.0"
noflow,2,60.0,corrected,42,6,ok,5.023054385109105e-09,2.9870278656691387e-09,1.3204742854711071e-08,12.49999999978803,12.500000000000007,0.9999999999830418,"1.0,1.0,1.0"
noflow,2,0.0,corrected_xt3d,42,6,ok,1.749675301565523e-08,1.1298271330828835e-08,3.517997004820472e-08,49.9999999990112,50.0,0.999999999980224,"1.0,1.0,1.0"
noflow,2,5.0,corrected_xt3d,42,6,ok,2.05092951605274,0.061166130068518676,7.864537096831908,49.61648879404693,49.6201938253052,0.9999253321889207,"1.0,1.0,1.0"
noflow,2,10.0,corrected_xt3d,42,6,ok,3.973378997309019,0.1163583881309468,15.55202920277915,48.47856110490893,48.49231551964771,0.9997163588788989,"1.0,1.0,1.0"
noflow,2,15.0,corrected_xt3d,42,6,ok,5.648414725810929,0.16006969390250572,22.598071384040907,46.62339232653767,46.65063509461098,0.9994160257836134,"1.0,1.0,1.0"
noflow,2,20.0,corrected_xt3d,42,6,ok,6.977012341886944,0.18792798154014703,28.709705524402967,44.11048565184637,44.15111107797446,0.9990798549541291,"1.0,1.0,1.0"
noflow,2,25.0,corrected_xt3d,42,6,ok,7.892704086924038,0.196632094065012,33.418091050304604,41.019818822919795,41.06969024216348,0.9987856879623482,"1.0,1.0,1.0"
noflow,2,30.0,corrected_xt3d,42,6,ok,8.35270904460954,0.1849191973254819,36.314395107196695,37.44812736914687,37.500000000000014,0.9986167298439163,"1.0,1.0,1.0"
noflow,2,35.0,corrected_xt3d,42,6,ok,8.349665346542206,0.1602258891148692,37.36122469269217,33.501865663789985,33.55050358314172,0.9985503073230719,"1.0,1.0,1.0"
noflow,2,40.0,corrected_xt3d,42,6,ok,7.931987700628713,0.12176583865562622,36.71955462955104,29.303045388397614,29.34120444167326,0.9986994721586326,"1.0,1.0,1.0"
noflow,2,45.0,corrected_xt3d,42,6,ok,7.154422578684551,0.08232779715040636,34.34920563498488,24.97385898504244,25.0,0.9989543594016976,"1.0,1.0,1.0"
noflow,2,50.0,corrected_xt3d,42,6,ok,6.1175705890019,0.049899774305798096,30.962786815447902,20.642939374255164,20.658795558326748,0.9992324729664508,"1.0,1.0,1.0"
noflow,2,55.0,corrected_xt3d,42,6,ok,4.905178052920063,0.022959393022596163,25.332305453118682,16.442450051468686,16.449496416858278,0.9995716364069134,"1.0,1.0,1.0"
noflow,2,60.0,corrected_xt3d,42,6,ok,3.685040412682704,0.008415750323239041,20.166008761902706,12.497540994374594,12.500000000000007,0.999803279549967,"1.0,1.0,1.0"
noflow,2,0.0,planview,42,6,ok,1.8829447811658174e-08,1.6561340254160648e-08,4.460312674758882e-08,49.99999999790967,50.0,0.9999999999581933,"1.0,1.0,1.0"
noflow,2,5.0,planview,42,6,ok,0.6298373272636457,0.6298373164520134,0.9495155193506855,49.99999999464876,49.6201938253052,1.0076542661377084,"1.0,1.0,1.0"
noflow,2,10.0,planview,42,6,ok,2.5002118797463173,2.5002118653410976,3.769211272226763,49.99999999227968,48.49231551964771,1.0310912039665565,"1.0,1.0,1.0"
noflow,2,15.0,planview,42,6,ok,5.554293362630289,5.55429334640194,8.373412342500469,49.99999999161019,46.65063509461098,1.0717967695446469,"1.0,1.0,1.0"
noflow,2,20.0,planview,42,6,ok,9.69928502434567,9.699285016694063,14.622222394657713,49.99999999552096,44.15111107797446,1.132474331330346,"1.0,1.0,1.0"
noflow,2,25.0,planview,42,6,ok,14.809243400546423,14.80924340695675,22.325774476885773,50.000000003779306,41.06969024216348,1.217442832146021,"1.0,1.0,1.0"
noflow,2,30.0,planview,42,6,ok,20.72890493911909,20.72890493078463,31.250000055292325,49.999999995212185,37.500000000000014,1.3333333332056578,"1.0,1.0,1.0"
noflow,2,35.0,planview,42,6,ok,27.278403807065477,27.278403810402487,41.123741093639964,50.000000002177565,33.55050358314172,1.4902905966306064,"1.0,1.0,1.0"
noflow,2,40.0,planview,42,6,ok,34.25873674439446,34.258736749576485,51.6469889577828,50.00000000319494,29.34120444167326,1.7040881911507364,"1.0,1.0,1.0"
noflow,2,45.0,planview,42,6,ok,41.45780987941717,41.457809878013464,62.50000002189846,49.9999999993505,25.0,1.99999999997402,"1.0,1.0,1.0"
noflow,2,50.0,planview,42,6,ok,48.6568830142549,48.65688301167549,73.35301117112633,49.999999997933664,20.658795558326748,2.4202766253611836,"1.0,1.0,1.0"
noflow,2,55.0,planview,42,6,ok,55.6372159514626,55.63721595463806,83.8762590039375,50.00000000106614,16.449496416858278,3.0396067292262887,"1.0,1.0,1.0"
noflow,2,60.0,planview,42,6,ok,62.18671481859541,62.18671481001646,93.75000004614853,49.999999995131276,12.500000000000007,3.9999999996104996,"1.0,1.0,1.0"
noflow,2,0.0,planview_xt3d,42,6,ok,1.749675301565523e-08,1.1298271330828835e-08,3.517997004820472e-08,49.9999999990112,50.0,0.999999999980224,"1.0,1.0,1.0"
noflow,2,5.0,planview_xt3d,42,6,ok,2.1718879021940114,0.6254972071738927,8.908897623904288,49.99618478878677,49.6201938253052,1.0075773779684396,"1.0,1.0,1.0"
noflow,2,10.0,planview_xt3d,42,6,ok,4.881680285355967,2.4731531550778287,20.092696781278395,49.98452252316915,48.49231551964771,1.0307720303213164,"1.0,1.0,1.0"
noflow,2,15.0,planview_xt3d,42,6,ok,8.459292204871701,5.487933898544871,33.60702708085353,49.96436147372472,46.65063509461098,1.0710328245776988,"1.0,1.0,1.0"
noflow,2,20.0,planview_xt3d,42,6,ok,13.019059441420904,9.573976324044411,49.64521913842657,49.93405587188689,44.15111107797446,1.130980730783859,"1.0,1.0,1.0"
noflow,2,25.0,planview_xt3d,42,6,ok,18.545611491986993,14.601971109394716,68.16780274355003,49.89201709582751,41.06969024216348,1.2148135718006157,"1.0,1.0,1.0"
noflow,2,30.0,planview_xt3d,42,6,ok,24.947273305326917,20.41390108977251,89.10041002154901,49.83698706153842,37.500000000000014,1.328986321641024,"1.0,1.0,1.0"
noflow,2,35.0,planview_xt3d,42,6,ok,32.10413977763328,26.8109213974925,112.83671417834272,49.75874330653974,33.55050358314172,1.483099744933255,"1.0,1.0,1.0"
noflow,2,40.0,planview_xt3d,42,6,ok,39.89676012747242,33.60009215964188,139.80189969176175,49.66158641128919,29.34120444167326,1.6925544590376436,"1.0,1.0,1.0"
noflow,2,45.0,planview_xt3d,42,6,ok,48.22558699640191,40.5352849736896,170.76466474139485,49.52789643100021,25.0,1.9811158572400083,"1.0,1.0,1.0"
noflow,2,50.0,planview_xt3d,42,6,ok,57.08454195097558,47.34939610131758,208.10197872179006,49.33279039180981,20.658795558326748,2.3879799890814883,"1.0,1.0,1.0"
noflow,2,55.0,planview_xt3d,42,6,ok,66.6024338250563,53.82332264712235,250.93662664947675,49.08219963565311,16.449496416858278,2.9838116858915624,"1.0,1.0,1.0"
noflow,2,60.0,planview_xt3d,42,6,ok,77.4026840717013,59.58769664567392,308.58177154266843,48.69794438570355,12.500000000000007,3.895835550856282,"1.0,1.0,1.0"
noflow,2,0.0,provost_std,42,6,ok,1.8829447811658174e-08,1.6561340254160648e-08,4.460312674758882e-08,49.99999999790967,50.0,0.9999999999581933,"1.0,1.0,1.0"
noflow,2,5.0,provost_std,42,6,ok,6.061983666961629,6.03197072956478,13.02618540001671,45.982977113084424,49.6201938253052,0.9266988612534223,"1.0,1.0,1.0"
noflow,2,10.0,provost_std,42,6,ok,9.94704380128799,9.91328744232165,21.71698667262402,42.515279328172745,48.49231551964771,0.8767426111245763,"1.0,1.0,1.0"
noflow,2,15.0,provost_std,42,6,ok,12.01240367401742,11.949142910925547,26.89129648922185,39.44659210788697,46.65063509461098,0.8455745999574568,"1.0,1.0,1.0"
noflow,2,20.0,provost_std,42,6,ok,12.589161932227283,12.407142324914936,29.17292001513208,36.6712877268568,44.15111107797446,0.830585841024302,"1.0,1.0,1.0"
noflow,2,25.0,provost_std,42,6,ok,12.04356313347172,11.54165244372201,29.08788910948071,34.11186189582243,41.06969024216348,0.8305848350616991,"1.0,1.0,1.0"
noflow,2,30.0,provost_std,42,6,ok,10.869255957158522,9.606323816998579,28.37685791894623,31.70900088708197,37.500000000000014,0.8455733569888523,"1.0,1.0,1.0"
noflow,2,35.0,provost_std,42,6,ok,9.857540300848338,6.859743681409161,42.468159261377856,29.415301517680966,33.55050358314172,0.8767469449388954,"1.0,1.0,1.0"
noflow,2,40.0,provost_std,42,6,ok,10.190873306273984,3.5669363358567336,60.80950299302404,27.191069232514703,29.34120444167326,0.9267195996185923,"1.0,1.0,1.0"
noflow,2,45.0,provost_std,42,6,ok,12.875683166839899,0.0041779539342812885,86.88969700311274,25.001268036313387,25.0,1.0000507214525354,"1.0,1.0,1.0"
noflow,2,50.0,provost_std,42,6,ok,11.674745998125097,0.7433227985061995,84.56947398024082,20.202322561404856,20.658795558326748,0.9779041815079144,"1.0,1.0,1.0"
noflow,2,55.0,provost_std,42,6,ok,11.52578579857373,1.926363017422196,87.46534420319762,16.395248635599653,16.449496416858278,0.9967021615808841,"1.0,1.0,1.0"
noflow,2,60.0,provost_std,42,6,ok,12.720848072471423,4.0074886997339405,97.50240927025806,13.250290541094033,12.500000000000007,1.060023243287522,"1.0,1.0,1.0"
noflow,2,0.0,provost_xt3d,42,6,ok,1.749675301565523e-08,1.1298271330828835e-08,3.517997004820472e-08,49.9999999990112,50.0,0.999999999980224,"1.0,1.0,1.0"
noflow,2,5.0,provost_xt3d,42,6,ok,2.0473930481787757,0.05779621951660522,8.286574695492266,49.62334715018053,49.6201938253052,1.0000635492252696,"1.0,1.0,1.0"
noflow,2,10.0,provost_xt3d,42,6,ok,4.016241945203137,0.10075320972343402,17.429011226726438,48.50314871735524,48.49231551964771,1.0002234002973758,"1.0,1.0,1.0"
noflow,2,15.0,provost_xt3d,42,6,ok,5.867600704623475,0.12243009940893866,27.23592559167698,46.66982764611976,46.65063509461098,1.0004114102941977,"1.0,1.0,1.0"
noflow,2,20.0,provost_xt3d,42,6,ok,7.566765148823746,0.12109184263518659,37.48993975552334,44.175402828104055,44.15111107797446,1.0005501956697465,"1.0,1.0,1.0"
noflow,2,25.0,provost_xt3d,42,6,ok,9.083296736385867,0.10052675313580443,47.95468466655575,41.09359980676446,41.06969024216348,1.00058217056082,"1.0,1.0,1.0"
noflow,2,30.0,provost_xt3d,42,6,ok,10.391223412654426,0.06936874830459826,58.38241027958402,37.51856215409157,37.500000000000014,1.000494990775775,"1.0,1.0,1.0"
noflow,2,35.0,provost_xt3d,42,6,ok,11.469401916152234,0.03829933309067786,68.52065377897719,33.5615735464902,33.55050358314172,1.0003299492456514,"1.0,1.0,1.0"
noflow,2,40.0,provost_xt3d,42,6,ok,12.30168799171194,0.01571412629731003,78.11387249412819,29.345939329039453,29.34120444167326,1.0001613733129329,"1.0,1.0,1.0"
noflow,2,45.0,provost_xt3d,42,6,ok,12.875683166581673,0.004177954151971379,86.88969700222374,25.001268036270705,25.0,1.000050721450828,"1.0,1.0,1.0"
noflow,2,50.0,provost_xt3d,42,6,ok,13.723484597551845,1.4113160836847458,96.90880485759318,21.169899627396738,20.658795558326748,1.0247402646309642,"1.0,1.0,1.0"
noflow,2,55.0,provost_xt3d,42,6,ok,14.377767841125957,2.897344753043272,105.51956020331461,17.381067319463117,16.449496416858278,1.056632183684974,"1.0,1.0,1.0"
noflow,2,60.0,provost_xt3d,42,6,ok,14.814017438605786,4.548648505968777,112.11459093988718,13.73714746035183,12.500000000000007,1.0989717968281456,"1.0,1.0,1.0"
noflow,3,0.0,corrected,63,9,ok,6.530877124196975e-08,3.0115409956342705e-08,1.2687415007484049e-07,49.99999999568445,50.0,0.9999999999136889,"1.0,1.0,1.0"
noflow,3,5.0,corrected,63,9,ok,7.146688415748587e-08,2.9462309731370676e-08,1.6826698367999882e-07,49.62019383453084,49.62019382530519,1.0000000001859253,"1.0,1.0,1.0"
noflow,3,10.0,corrected,63,9,ok,7.037208087870547e-08,4.8424862456368025e-08,1.5898268812541971e-07,48.49231554446119,48.49231551964769,1.0000000005116998,"1.0,1.0,1.0"
noflow,3,15.0,corrected,63,9,ok,5.2463110270648335e-08,2.3584012007765736e-08,1.5374368445009168e-07,46.650635103900655,46.650635094611,1.0000000001991325,"1.0,1.0,1.0"
noflow,3,20.0,corrected,63,9,ok,4.4704955736812836e-08,4.17085241172599e-08,9.571576864431108e-08,44.15111109884657,44.15111107797447,1.0000000004727425,"1.0,1.0,1.0"
noflow,3,25.0,corrected,63,9,ok,3.992272966420426e-08,2.375120787608029e-08,8.893923097996748e-08,41.06969023812311,41.069690242163475,0.9999999999016217,"1.0,1.0,1.0"
noflow,3,30.0,corrected,63,9,ok,6.33641848526426e-08,2.9936914872984393e-08,1.49943807370434e-07,37.50000000358969,37.5,1.0000000000957252,"1.0,1.0,1.0"
noflow,3,35.0,corrected,63,9,ok,3.8474001570599604e-08,2.912274950758518e-08,1.1251079234941841e-07,33.55050358925861,33.550503583141705,1.0000000001823193,"1.0,1.0,1.0"
noflow,3,40.0,corrected,63,9,ok,3.577998132549256e-08,2.734486752425174e-08,1.1539914857028322e-07,29.341204451131926,29.341204441673266,1.000000000322368,"1.0,1.0,1.0"
noflow,3,45.0,corrected,63,9,ok,1.9876527292539377e-08,1.1859846478006476e-08,5.721904894340213e-08,25.000000004833264,25.000000000000007,1.0000000001933302,"1.0,1.0,1.0"
noflow,3,50.0,corrected,63,9,ok,1.0181340379881098e-08,1.2511787762308605e-08,2.5821539351156275e-08,20.658795564357526,20.658795558326748,1.0000000002919232,"1.0,1.0,1.0"
noflow,3,55.0,corrected,63,9,ok,2.06654942183462e-08,1.2860108415685256e-08,4.9536444390874124e-08,16.44949642171595,16.449496416858278,1.0000000002953082,"1.0,1.0,1.0"
noflow,3,60.0,corrected,63,9,ok,1.284024002185516e-08,3.849722466156535e-09,3.667604414614445e-08,12.500000002534316,12.500000000000007,1.0000000002027447,"1.0,1.0,1.0"
noflow,3,0.0,corrected_xt3d,63,9,ok,7.03844289370143e-08,5.022116843339693e-08,1.3853473923575166e-07,49.99999999824402,50.0,0.9999999999648803,"1.0,1.0,1.0"
noflow,3,5.0,corrected_xt3d,63,9,ok,2.1164353428536526,0.06939009619135686,8.502068947442126,49.61640554734496,49.62019382530519,0.999923654511033,"1.0,1.0,1.0"
noflow,3,10.0,corrected_xt3d,63,9,ok,4.1000777534730535,0.1317867810317695,16.785161297401125,48.47826627707194,48.49231551964769,0.9997102789911104,"1.0,1.0,1.0"
noflow,3,15.0,corrected_xt3d,63,9,ok,5.8298839776124245,0.18077672733816397,24.405728913473617,46.62266581938196,46.650635094611,0.9994004524231597,"1.0,1.0,1.0"
noflow,3,20.0,corrected_xt3d,63,9,ok,7.2031655855123065,0.21114593156354616,30.893349432004975,44.10949712159182,44.15111107797447,0.9990574652513468,"1.0,1.0,1.0"
noflow,3,25.0,corrected_xt3d,63,9,ok,8.148268269088026,0.22009470122766725,35.90814937854997,41.01847624085514,41.069690242163475,0.9987529976241274,"1.0,1.0,1.0"
noflow,3,30.0,corrected_xt3d,63,9,ok,8.624200479243566,0.20755306970025292,39.24978772678564,37.44584644400826,37.5,0.9985559051735536,"1.0,1.0,1.0"
noflow,3,35.0,corrected_xt3d,63,9,ok,8.633464683445789,0.17662528500965144,40.6206496891672,33.50076566251049,33.550503583141705,0.9985175208918113,"1.0,1.0,1.0"
noflow,3,40.0,corrected_xt3d,63,9,ok,8.196975361107892,0.13638897005341294,39.801989731092306,29.300907791218403,29.341204441673266,0.9986266190764266,"1.0,1.0,1.0"
noflow,3,45.0,corrected_xt3d,63,9,ok,7.404366598175748,0.09364494536988316,37.68729092022695,24.971706832001658,25.000000000000007,0.998868273280066,"1.0,1.0,1.0"
noflow,3,50.0,corrected_xt3d,63,9,ok,6.337175022320499,0.05435849265019191,33.73267463419712,20.642491001316856,20.658795558326748,0.9992107692356093,"1.0,1.0,1.0"
noflow,3,55.0,corrected_xt3d,63,9,ok,5.1004045388324855,0.02621344449373472,28.374965477080952,16.441851715947386,16.449496416858278,0.9995352623133764,"1.0,1.0,1.0"
noflow,3,60.0,corrected_xt3d,63,9,ok,3.8269703973004727,0.009667469410804383,22.501769644544922,12.49731866790384,12.500000000000007,0.9997854934323066,"1.0,1.0,1.0"
noflow,3,0.0,planview,63,9,ok,6.530877124196975e-08,3.0115409956342705e-08,1.2687415007484049e-07,49.99999999568445,50.0,0.9999999999136889,"1.0,1.0,1.0"
noflow,3,5.0,planview,63,9,ok,0.6393090517955113,0.639309043364979,1.0128166065445643,49.999999995381955,49.62019382530519,1.0076542661524845,"1.0,1.0,1.0"
noflow,3,10.0,planview,63,9,ok,2.5378111451151875,2.537811137811338,4.020492087822902,49.999999995989526,48.49231551964769,1.0310912040430604,"1.0,1.0,1.0"
noflow,3,15.0,planview,63,9,ok,5.637821234525467,5.637821227822542,8.931639891204435,49.999999996470116,46.650635094611,1.0717967696488238,"1.0,1.0,1.0"
noflow,3,20.0,planview,63,9,ok,9.845147088879479,9.84514708620912,15.597037228521515,49.99999999851663,44.15111107797447,1.1324743313981962,"1.0,1.0,1.0"
noflow,3,25.0,planview,63,9,ok,15.031951247392124,15.03195126135519,23.814159411240375,50.000000007801795,41.069690242163475,1.217442832243964,"1.0,1.0,1.0"
noflow,3,30.0,planview,63,9,ok,21.040635288450193,21.040635327862486,33.33333339966341,50.00000002089789,37.5,1.3333333338906104,"1.0,1.0,1.0"
noflow,3,35.0,planview,63,9,ok,27.688628384451043,27.688628403605325,43.865323872923575,50.00000000978808,33.550503583141705,1.4902905968574445,"1.0,1.0,1.0"
noflow,3,40.0,planview,63,9,ok,34.77393462595737,34.77393461796565,55.09012156541121,49.99999999553556,29.341204441673266,1.704088190889691,"1.0,1.0,1.0"
noflow,3,45.0,planview,63,9,ok,42.08127058243943,42.08127056460628,66.6666668123082,49.999999992255916,25.000000000000007,1.9999999996902358,"1.0,1.0,1.0"
noflow,3,50.0,planview,63,9,ok,49.388606522456364,49.38860656744236,78.24321191711626,50.00000002315902,20.658795558326748,2.4202766265822304,"1.0,1.0,1.0"
noflow,3,55.0,planview,63,9,ok,56.47391277279384,56.4739128128672,89.46800962429954,50.00000002052899,16.449496416858278,3.039606730409476,"1.0,1.0,1.0"
noflow,3,60.0,planview,63,9,ok,63.12190586181918,63.12190588218539,100.00000009006926,50.00000001084138,12.500000000000007,4.000000000867308,"1.0,1.0,1.0"
noflow,3,0.0,planview_xt3d,63,9,ok,7.03844289370143e-08,5.022116843339693e-08,1.3853473923575166e-07,49.99999999824402,50.0,0.9999999999648803,"1.0,1.0,1.0"
noflow,3,5.0,planview_xt3d,63,9,ok,2.2381458345752785,0.6352075520221868,9.61583645245062,49.99610098430155,49.62019382530519,1.0075756890494985,"1.0,1.0,1.0"
noflow,3,10.0,planview_xt3d,63,9,ok,5.015559490461257,2.509252012735076,21.624891716911453,49.98422104177865,48.49231551964769,1.0307658132251178,"1.0,1.0,1.0"
noflow,3,15.0,planview_xt3d,63,9,ok,8.66790426055331,5.566773443032299,36.132940069170786,49.963573689952746,46.650635094611,1.0710159376956576,"1.0,1.0,1.0"
noflow,3,20.0,planview_xt3d,63,9,ok,13.31342017741783,9.710978627373878,53.16467594178309,49.93292871697406,44.15111107797447,1.1309552013037323,"1.0,1.0,1.0"
noflow,3,25.0,planview_xt3d,63,9,ok,18.937092676564255,14.809956456602244,72.81990223895077,49.890298727702394,41.069690242163475,1.2147717315014808,"1.0,1.0,1.0"
noflow,3,30.0,planview_xt3d,63,9,ok,25.451144522909633,20.700154747018903,95.29966191049772,49.832901545248674,37.5,1.3288773745399647,"1.0,1.0,1.0"
noflow,3,35.0,planview_xt3d,63,9,ok,32.73911266057523,27.191276780535716,120.64059200219626,49.75703877388608,33.550503583141705,1.48304893995355,"1.0,1.0,1.0"
noflow,3,40.0,planview_xt3d,63,9,ok,40.67076520025639,34.0628151616083,148.999729761412,49.65382394340785,29.341204441673266,1.6922899004406446,"1.0,1.0,1.0"
noflow,3,45.0,planview_xt3d,63,9,ok,49.163200836168784,41.07983147393943,182.1188330629451,49.514117002427824,25.000000000000007,1.9805646800971124,"1.0,1.0,1.0"
noflow,3,50.0,planview_xt3d,63,9,ok,58.199273643470434,47.99950855673588,220.27651699316206,49.32998806042351,20.658795558326748,2.3878443407384675,"1.0,1.0,1.0"
noflow,3,55.0,planview_xt3d,63,9,ok,67.94254042119412,54.533015755847515,265.8801854917476,49.07116449994944,16.449496416858278,2.9831408364367205,"1.0,1.0,1.0"
noflow,3,60.0,planview_xt3d,63,9,ok,79.12538789279776,60.36373479754632,324.8562922394062,48.69778376066778,12.500000000000007,3.89582270085342,"1.0,1.0,1.0"
noflow,3,0.0,provost_std,63,9,ok,6.530877124196975e-08,3.0115409956342705e-08,1.2687415007484049e-07,49.99999999568445,50.0,0.9999999999136889,"1.0,1.0,1.0"
noflow,3,5.0,provost_std,63,9,ok,6.220935153544346,6.123751075024933,14.694832368315481,45.98261348814995,49.62019382530519,0.9266915330890917,"1.0,1.0,1.0"
noflow,3,10.0,provost_std,63,9,ok,10.204671687713262,10.062726531665195,24.50065691457781,42.515722954951535,48.49231551964769,0.8767517595179671,"1.0,1.0,1.0"
noflow,3,15.0,provost_std,63,9,ok,12.32644294429297,12.12789906017203,30.388936335435158,39.44814381969316,46.650635094611,0.8456078623514848,"1.0,1.0,1.0"
noflow,3,20.0,provost_std,63,9,ok,12.93000321741539,12.59150976172485,33.081214137331,36.67381750528029,44.15111107797447,0.8306431392068782,"1.0,1.0,1.0"
noflow,3,25.0,provost_std,63,9,ok,12.39284271808759,11.712075654959596,33.17266200290439,34.11502226443411,41.069690242163475,0.8306617864239579,"1.0,1.0,1.0"
noflow,3,30.0,provost_std,63,9,ok,11.221049760354118,9.747235333294933,31.865573321783955,31.712338157754107,37.5,0.8456623508734429,"1.0,1.0,1.0"
noflow,3,35.0,provost_std,63,9,ok,10.21974605856036,6.959543310611132,46.93518027631402,29.418326470387534,33.550503583141705,0.8768371061103688,"1.0,1.0,1.0"
noflow,3,40.0,provost_std,63,9,ok,10.583254525175832,3.617994758818873,67.18656728783043,27.193329400114223,29.341204441673266,0.9267966301169143,"1.0,1.0,1.0"
noflow,3,45.0,provost_std,63,9,ok,13.34531677329802,0.007913940771577454,96.22123011804592,25.002470973853708,25.000000000000007,1.000098838954148,"1.0,1.0,1.0"
noflow,3,50.0,provost_std,63,9,ok,11.687831255521855,1.008057396915665,91.13078419841888,19.76860934013494,20.658795558326748,0.9569100620760532,"1.0,1.0,1.0"
noflow,3,55.0,provost_std,63,9,ok,11.163508203505126,0.9549203270000765,93.2500943042818,15.7658148528068,16.449496416858278,0.9584375383461097,"1.0,1.0,1.0"
noflow,3,60.0,provost_std,63,9,ok,11.987494671230257,2.1513625954822237,104.875775029464,12.58238220755,12.500000000000007,1.0065905766039993,"1.0,1.0,1.0"
noflow,3,0.0,provost_xt3d,63,9,ok,7.03844289370143e-08,5.022116843339693e-08,1.3853473923575166e-07,49.99999999824402,50.0,0.9999999999648803,"1.0,1.0,1.0"
noflow,3,5.0,provost_xt3d,63,9,ok,2.1188998088630675,0.06683055868086057,8.987282854271472,49.6241006140967,49.62019382530519,1.0000787338478616,"1.0,1.0,1.0"
noflow,3,10.0,provost_xt3d,63,9,ok,4.16730115504142,0.11913249590600732,18.945027776398724,48.505971703848516,48.49231551964769,1.000281615428228,"1.0,1.0,1.0"
noflow,3,15.0,provost_xt3d,63,9,ok,6.101606049729423,0.1487029797580536,29.674552342928123,46.675345652580056,46.650635094611,1.0005296939241866,"1.0,1.0,1.0"
noflow,3,20.0,provost_xt3d,63,9,ok,7.881499812071308,0.15194938990340923,40.9473381294127,44.18322335481638,44.15111107797447,1.000727326584946,"1.0,1.0,1.0"
noflow,3,25.0,provost_xt3d,63,9,ok,9.470353461240496,0.1313319848715167,52.51175767989544,41.10238862647982,41.069690242163475,1.0007961682721136,"1.0,1.0,1.0"
